Station,Location,Elevation,Date,Temp Max,Temp Avg,Temp Min,Precip Total
IVALTO2,"Valtournenche, IT",6722,1/19/22,44.4,27.6,22.1,0
IVALTO2,"Valtournenche, IT",6722,1/20/22,37.9,25,17.9,0
IVALTO2,"Valtournenche, IT",6722,1/21/22,41.1,23.8,17.4,0
IVALTO2,"Valtournenche, IT",6722,1/22/22,45.8,30.3,22.8,0
IVALTO2,"Valtournenche, IT",6722,1/23/22,48.2,32.2,27.6,0
IVALTO2,"Valtournenche, IT",6722,1/24/22,54.5,36.3,30,0
IVALTO2,"Valtournenche, IT",6722,1/25/22,51,34.7,30.2,0
IVALTO2,"Valtournenche, IT",6722,1/26/22,48.9,36.4,31.8,0
IVALTO2,"Valtournenche, IT",6722,1/27/22,51.9,37.8,31.6,0
IVALTO2,"Valtournenche, IT",6722,1/28/22,37.5,34,28.9,0
IVALTO2,"Valtournenche, IT",6722,1/29/22,48.5,39.4,33.9,0.01
IVALTO2,"Valtournenche, IT",6722,1/30/22,50.1,40.3,33.6,0
IVALTO2,"Valtournenche, IT",6722,1/31/22,39,28,17.4,0.01
IVALTO2,"Valtournenche, IT",6722,12/1/21,38.4,29.4,24,0
IVALTO2,"Valtournenche, IT",6722,12/2/21,32,21.8,14.5,0
IVALTO2,"Valtournenche, IT",6722,12/3/21,29.1,20,11.1,0
IVALTO2,"Valtournenche, IT",6722,12/4/21,42,27.6,17.2,0.01
IVALTO2,"Valtournenche, IT",6722,12/5/21,29.8,19.8,13.8,0
IVALTO2,"Valtournenche, IT",6722,12/6/21,35,20.3,13.6,0
IVALTO2,"Valtournenche, IT",6722,12/7/21,40.6,23.3,17.2,0.01
IVALTO2,"Valtournenche, IT",6722,12/8/21,21,18.9,17.2,0
IVALTO2,"Valtournenche, IT",6722,12/15/21,55.2,39.1,34.3,0
IVALTO2,"Valtournenche, IT",6722,12/16/21,56.8,42,34.3,0
IVALTO2,"Valtournenche, IT",6722,12/17/21,34.8,34.1,33,0
IVALTO2,"Valtournenche, IT",6722,11/1/21,38.1,34.5,31.1,0.2
IVALTO2,"Valtournenche, IT",6722,11/2/21,39.2,31.3,26.7,0.03
IVALTO2,"Valtournenche, IT",6722,11/3/21,32,29,26.4,0
IVALTO2,"Valtournenche, IT",6722,11/4/21,40.1,27.1,20.4,0.04
IVALTO2,"Valtournenche, IT",6722,11/5/21,37.7,25.7,19.5,0.01
IVALTO2,"Valtournenche, IT",6722,11/6/21,40.6,29.2,22.8,0
IVALTO2,"Valtournenche, IT",6722,11/7/21,51,36,26.7,0
IVALTO2,"Valtournenche, IT",6722,11/8/21,49.8,35.6,28.5,0
IVALTO2,"Valtournenche, IT",6722,11/9/21,46.4,33,28,0
IVALTO2,"Valtournenche, IT",6722,11/10/21,35.6,34.2,32.1,0
IVALTO2,"Valtournenche, IT",6722,11/13/21,35.7,33.2,30.3,0.04
IVALTO2,"Valtournenche, IT",6722,11/14/21,38.8,31,27.1,0
IVALTO2,"Valtournenche, IT",6722,11/15/21,35.9,31.6,28.5,0.04
IVALTO2,"Valtournenche, IT",6722,11/16/21,47.3,33.8,29.4,0.04
IVALTO2,"Valtournenche, IT",6722,11/17/21,43.5,34.7,31.8,0
IVALTO2,"Valtournenche, IT",6722,11/18/21,48.3,36.9,32.7,0
IVALTO2,"Valtournenche, IT",6722,11/19/21,53.7,42.4,36.1,0
IVALTO2,"Valtournenche, IT",6722,11/20/21,56.4,42.9,38.1,0
IVALTO2,"Valtournenche, IT",6722,11/21/21,43.7,36.2,28.7,0
IVALTO2,"Valtournenche, IT",6722,11/22/21,35.4,30.6,28.2,0
IVALTO2,"Valtournenche, IT",6722,11/23/21,36.6,29.2,23.3,0.03
IVALTO2,"Valtournenche, IT",6722,11/24/21,37.7,27.4,23.1,0
IVALTO2,"Valtournenche, IT",6722,11/25/21,30.3,26.7,24.9,0
IVALTO2,"Valtournenche, IT",6722,11/26/21,34.8,26.7,21,0.01
IVALTO2,"Valtournenche, IT",6722,11/27/21,30.5,21.7,17,0
IVALTO2,"Valtournenche, IT",6722,11/28/21,23.1,17,14.3,0
IVALTO2,"Valtournenche, IT",6722,11/29/21,19.7,16.4,14.3,0
IVALTO2,"Valtournenche, IT",6722,11/30/21,33.9,24.9,14.5,0
IVALTO2,"Valtournenche, IT",6722,10/30/21,32.7,31.2,30.5,0.03
IVALTO2,"Valtournenche, IT",6722,10/31/21,39.3,35.5,31.8,0.15
IVALTO2,"Valtournenche, IT",6722,8/29/21,62.6,51.6,41.1,0
IVALTO2,"Valtournenche, IT",6722,8/30/21,59,47.5,40.2,0
IVALTO2,"Valtournenche, IT",6722,8/31/21,45.5,44.3,42.8,0
IVALTO2,"Valtournenche, IT",6722,4/1/21,64.4,45.4,37.7,0
IVALTO2,"Valtournenche, IT",6722,4/2/21,61.3,44,37.5,0
IVALTO2,"Valtournenche, IT",6722,4/3/21,56.6,41.3,31.6,0
IVALTO2,"Valtournenche, IT",6722,4/4/21,53.2,35.3,26.7,0
IVALTO2,"Valtournenche, IT",6722,4/5/21,50.9,35.5,26.4,0
IVALTO2,"Valtournenche, IT",6722,4/6/21,31.4,21.4,13.2,0
IVALTO2,"Valtournenche, IT",6722,4/7/21,24.8,15.3,9.1,0
IVALTO2,"Valtournenche, IT",6722,4/8/21,43.7,24,14.3,0
IVALTO2,"Valtournenche, IT",6722,4/9/21,46.4,29,21.2,0
IVALTO2,"Valtournenche, IT",6722,4/10/21,32.7,28.6,25.1,0.01
IVALTO2,"Valtournenche, IT",6722,4/11/21,43.5,31.6,26.2,0.09
IVALTO2,"Valtournenche, IT",6722,4/12/21,39.9,28.4,21.9,0.14
IVALTO2,"Valtournenche, IT",6722,4/13/21,44.4,27.4,17.4,0.14
IVALTO2,"Valtournenche, IT",6722,4/14/21,44.6,25.1,16.5,0
IVALTO2,"Valtournenche, IT",6722,4/15/21,27.6,21.3,16.1,0
IVALTO2,"Valtournenche, IT",6722,4/16/21,30.9,22.6,15.8,0.01
IVALTO2,"Valtournenche, IT",6722,4/17/21,46.7,26.9,17.7,0.04
IVALTO2,"Valtournenche, IT",6722,4/18/21,43.7,28.8,21,0.04
IVALTO2,"Valtournenche, IT",6722,4/19/21,48.9,29.8,20.1,0
IVALTO2,"Valtournenche, IT",6722,4/20/21,28.2,25.3,23.3,0
IVALTO2,"Valtournenche, IT",6722,3/1/21,53,32.7,24.8,0
IVALTO2,"Valtournenche, IT",6722,3/2/21,55.2,33.8,23.9,0
IVALTO2,"Valtournenche, IT",6722,3/3/21,45.6,36.8,31.8,0
IVALTO2,"Valtournenche, IT",6722,3/4/21,55,36.2,29.3,0
IVALTO2,"Valtournenche, IT",6722,3/5/21,49.8,31.5,25.1,0
IVALTO2,"Valtournenche, IT",6722,3/6/21,36.5,27.8,22.8,0
IVALTO2,"Valtournenche, IT",6722,3/7/21,49.8,26.9,18.5,0
IVALTO2,"Valtournenche, IT",6722,3/8/21,41.3,27.9,22.2,0
IVALTO2,"Valtournenche, IT",6722,3/9/21,35.6,25,17.7,0
IVALTO2,"Valtournenche, IT",6722,3/10/21,43.1,26.9,17,0
IVALTO2,"Valtournenche, IT",6722,3/11/21,49.4,33.9,28.4,0
IVALTO2,"Valtournenche, IT",6722,3/12/21,48,28.6,20.3,0.01
IVALTO2,"Valtournenche, IT",6722,3/13/21,49.2,28.4,19.4,0
IVALTO2,"Valtournenche, IT",6722,3/14/21,25.3,19.2,15.4,0
IVALTO2,"Valtournenche, IT",6722,3/15/21,24.9,19.9,16.8,0
IVALTO2,"Valtournenche, IT",6722,3/16/21,33.2,23.2,17.7,0
IVALTO2,"Valtournenche, IT",6722,3/17/21,34.3,23.7,18.3,0
IVALTO2,"Valtournenche, IT",6722,3/18/21,42.8,20.6,12.2,0
IVALTO2,"Valtournenche, IT",6722,3/19/21,32.1,17.8,11.4,0
IVALTO2,"Valtournenche, IT",6722,3/20/21,36.8,19.2,9.1,0
IVALTO2,"Valtournenche, IT",6722,3/21/21,41.3,25.8,13.6,0
IVALTO2,"Valtournenche, IT",6722,3/23/21,51,32.4,21.3,0
IVALTO2,"Valtournenche, IT",6722,3/24/21,60.2,37.9,28.4,0
IVALTO2,"Valtournenche, IT",6722,3/25/21,57.3,36.9,28.9,0
IVALTO2,"Valtournenche, IT",6722,3/26/21,53.7,34.5,26.4,0
IVALTO2,"Valtournenche, IT",6722,3/27/21,52.1,35.4,29.3,0.01
IVALTO2,"Valtournenche, IT",6722,3/28/21,55.5,36.7,26.7,0
IVALTO2,"Valtournenche, IT",6722,3/29/21,65.1,43.3,31.4,0
IVALTO2,"Valtournenche, IT",6722,3/30/21,64.5,47.2,40.2,0
IVALTO2,"Valtournenche, IT",6722,2/13/21,16.8,10.1,5.3,0
IVALTO2,"Valtournenche, IT",6722,2/14/21,29.3,11.5,2.4,0
IVALTO2,"Valtournenche, IT",6722,2/15/21,42.9,26.1,15.6,0
IVALTO2,"Valtournenche, IT",6722,2/16/21,46,37,32.5,0
IVALTO2,"Valtournenche, IT",6722,2/17/21,52.3,33.9,27.3,0
IVALTO2,"Valtournenche, IT",6722,2/18/21,41.7,28.1,22.6,0
IVALTO2,"Valtournenche, IT",6722,2/19/21,51.4,29.8,21.2,0
IVALTO2,"Valtournenche, IT",6722,2/20/21,47.1,26.2,17.6,0
IVALTO2,"Valtournenche, IT",6722,2/21/21,53.7,29.7,19.9,0
IVALTO2,"Valtournenche, IT",6722,2/22/21,38.8,31.9,23,0
IVALTO2,"Valtournenche, IT",6722,2/23/21,54.6,39.6,31.2,0
IVALTO2,"Valtournenche, IT",6722,2/24/21,60.2,39.7,32.7,0
IVALTO2,"Valtournenche, IT",6722,2/25/21,55.9,38.7,30.3,0
IVALTO2,"Valtournenche, IT",6722,2/26/21,36.5,36.5,36.3,0
IVALTO2,"Valtournenche, IT",6722,2/27/21,44.4,34.6,30.3,0
IVALTO2,"Valtournenche, IT",6722,2/28/21,48.7,32.1,24.8,0
IVALTO2,"Valtournenche, IT",6722,11/1/20,48.7,45.1,43.5,0
IVALTO2,"Valtournenche, IT",6722,10/17/20,44.7,40.7,35.7,0
IVALTO2,"Valtournenche, IT",6722,10/25/20,36.5,35.3,34.5,0
IVALTO2,"Valtournenche, IT",6722,10/26/20,35.6,32.6,28.7,0.07
IVALTO2,"Valtournenche, IT",6722,10/27/20,44.6,32.3,28.7,0.12
IVALTO2,"Valtournenche, IT",6722,10/28/20,50.9,38.1,30.7,0.03
IVALTO2,"Valtournenche, IT",6722,10/29/20,50.1,41.1,35.9,0
IVALTO2,"Valtournenche, IT",6722,10/30/20,60.4,46.7,40.2,0
IVALTO2,"Valtournenche, IT",6722,10/31/20,61.7,49.6,44.4,0
IVALTO2,"Valtournenche, IT",6722,7/6/19,68.3,67.4,67.1,0.15
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/1/23,35.2,33.5,31.8,0.46
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/2/23,31.8,28.4,24.6,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/3/23,34.3,23.1,19,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/4/23,36.9,28,18.5,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/5/23,43.2,34.4,31.8,0.3
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/6/23,38.3,34.2,32,0.08
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/7/23,41.5,31.8,26.6,0.03
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/8/23,38.3,34.3,28.4,0.09
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/9/23,44.6,36.9,32.4,0.35
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/10/23,53.2,40.2,36.3,0.21
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/11/23,42.4,39.3,37,0.81
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/12/23,43.2,39.8,36.1,0.16
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/13/23,41.9,39.3,35.8,0.21
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/14/23,39.7,36.2,33.3,0.4
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/15/23,41.2,36,33.6,0.18
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/16/23,48.7,33.5,29.8,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/17/23,51.1,36.5,29.5,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/18/23,57.9,39.2,32.5,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/19/23,58.5,40.1,32,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/20/23,44.8,38,34.5,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/21/23,52.3,42.6,35.1,0.38
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/22/23,45.5,40.9,38.1,1.23
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/23/23,53.6,45.8,39.4,0.39
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/24/23,61.9,46.2,35.1,0.04
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/25/23,63.1,46.3,37.4,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/26/23,51.4,39,32,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/27/23,59.9,39,30.9,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/28/23,50.5,41.4,32.9,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/29/23,58.6,42.6,35.4,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/30/23,56.7,39.1,33.3,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,12/31/23,54.7,40.2,32,0.22
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/1/23,58.5,45.4,37,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/2/23,59.5,46.2,38.1,0.52
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/3/23,42.4,39.9,35.6,0.2
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/4/23,52.2,41.8,32.2,0.04
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/5/23,64.4,47.2,38.5,0.13
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/6/23,63.7,43.4,33.1,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/7/23,54.1,41.9,37,0.29
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/8/23,57.2,38.9,31.8,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/9/23,54,42.5,32.4,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/10/23,53.2,41,35.1,0.04
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/11/23,49.3,39.9,33.8,0.02
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/12/23,42.4,35.8,30.9,0.55
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/13/23,51.3,46,39.7,0.39
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/14/23,50.7,48,45.3,1.74
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/15/23,52.3,45.7,37.8,0.03
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/16/23,51.1,39.9,32.4,0.16
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/17/23,45,36.2,32.9,1.17
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/18/23,43.5,36.6,32.4,0.48
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/19/23,56.5,45.3,38.1,0.67
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/20/23,62.6,45.1,38.7,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/21/23,48.9,41,38.3,0.2
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/22/23,38.7,35.8,33.1,0.21
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/23/23,53.1,35.8,29.8,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/24/23,48,36.4,29.8,0.15
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/25/23,33.8,31.1,29.1,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/26/23,32.9,31.1,27.1,0.01
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/27/23,37.9,31.2,25.9,0.05
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/28/23,37.4,32.9,29.5,0.21
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/29/23,43,29.1,24.4,0.04
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,11/30/23,34.9,31.1,25.2,0.19
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/1/23,81.3,61,49.5,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/2/23,84.9,63.9,52,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/3/23,77.9,59.2,54.1,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/4/23,70.2,57.7,49.8,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/5/23,70.9,55.1,45.1,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/6/23,75.4,57.9,47.3,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/7/23,77.7,58.5,45.3,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/8/23,74.3,62,56.7,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/9/23,81,64.5,53.4,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/10/23,78.6,63.8,55.6,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/11/23,83.5,62.4,49.5,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/12/23,86.2,63.7,52.5,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/13/23,87.6,63.7,51.1,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/14/23,79.9,58.4,45.7,0.12
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/15/23,60.1,45.8,41,0.08
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/16/23,58.3,42.9,35.6,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/17/23,58.5,43.9,33.1,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/18/23,73.2,51.8,40.3,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/19/23,73,57.5,52.7,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/20/23,78.6,58.8,52.3,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/21/23,67.1,52.8,45.7,0.48
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/22/23,66.9,51.8,45.7,0.05
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/23/23,72.3,54.5,44.6,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/24/23,60.8,53.1,49.6,0.24
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/25/23,71.2,53.3,46.8,0.04
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/26/23,59.9,51.1,46.2,0.18
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/27/23,63.1,50.6,41.5,0.46
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/28/23,67.1,48.4,39.2,0.04
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/29/23,69.8,53.8,42.1,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/30/23,66.4,54.8,47.7,0.23
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,10/31/23,51.6,46.7,42.3,0.61
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/1/23,83.3,64.9,51.8,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/2/23,82.8,67.5,54.3,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/3/23,78.8,66.8,56.8,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/4/23,82.4,67.5,55.6,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/5/23,81.7,66.4,53.8,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/6/23,82.9,67.8,54.7,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/7/23,84.7,68.7,55,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/8/23,87.1,71.9,59,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/9/23,86.9,73.4,61.7,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/10/23,88.3,73.6,62.1,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/11/23,88.3,73.6,61.9,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/12/23,89.1,70.1,58.3,0.54
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/13/23,68.5,62,58.6,1.18
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/14/23,75.7,63.6,58.1,0.25
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/15/23,72.3,64.1,56.5,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/16/23,83.8,67.9,55.6,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/17/23,86.5,68.7,57.2,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/18/23,75.2,63,56.3,0.67
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/19/23,77.4,61.8,55,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/20/23,83.7,64.5,51.8,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/21/23,84.9,67.8,55.9,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/22/23,65.3,53.8,47.3,1.4
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/23/23,56.5,50.3,47.3,0.08
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/24/23,63.1,52.8,46.4,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/25/23,73,55.7,43.3,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/26/23,77.2,59.1,45.9,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/27/23,80.2,62.2,49.5,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/28/23,82.8,63.3,52,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/29/23,84,64.3,50.7,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,9/30/23,70.2,60.4,53.6,0.05
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/1/23,69.1,62,57.6,0.05
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/2/23,85.6,65.7,50.9,0.03
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/3/23,73.9,64.1,57.2,0.39
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/4/23,66.9,59,53.2,0.28
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/5/23,59.5,56.2,54.1,0.78
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/6/23,63.1,54.7,47.1,0.4
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/7/23,62.6,52.5,46.2,0.18
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/8/23,76.5,59.7,45.5,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/9/23,64.6,57.3,52.7,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/10/23,75.9,63.2,54.7,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/11/23,86.9,70.2,54.5,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/12/23,90.3,72.8,59.5,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/13/23,94.5,74.4,62.2,1
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/14/23,91.2,74.5,61.7,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/15/23,90.5,69.8,62.6,0.32
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/16/23,89.1,73.3,59.9,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/17/23,90,70.7,61.2,0.78
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/18/23,89.2,70.9,58.1,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/19/23,93.4,75.5,60.3,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/20/23,95.7,77.9,63.7,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/21/23,95.4,78.1,64.8,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/22/23,96.4,79.4,66.4,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/23/23,95.5,77.3,65.1,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/24/23,98.1,78.6,64.8,0.1
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/25/23,88.7,71.2,63.3,0.16
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/26/23,83.5,67.1,57.7,0.58
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/27/23,63.9,58.5,55.2,1.41
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/28/23,55.4,54,51.8,1.43
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/29/23,55.8,51.7,48.7,0.69
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/30/23,66.2,55.1,49.5,0.08
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,8/31/23,70.3,56.9,49.3,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/1/23,77.2,63.1,55.8,0.32
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/2/23,74.1,64.9,57.9,0.06
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/3/23,76.1,65.7,59,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/4/23,78.8,63.8,57,0.41
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/5/23,76.5,61,53.8,0.18
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/6/23,75.9,61.8,52,0.08
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/7/23,88.7,69.8,52.5,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/8/23,89.2,73.7,60.6,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/9/23,93.2,77.6,61.7,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/10/23,92.3,76.6,64.8,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/11/23,100.6,81,64.2,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/12/23,86.9,68.5,60.8,0.44
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/13/23,70.7,61.9,57.2,0.75
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/14/23,84.7,69.1,52.3,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/15/23,98.1,77.7,60.4,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/16/23,82.2,73.3,65.8,0
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/17/23,86.5,71.7,62.6,0.19
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/18/23,86.2,71.4,60.6,0.04
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/19/23,85.5,69,60.8,0.85
IGARMISC34,"Garmisch-Partenkirchen, DE",2303,7/20/23,77.5,66.8,59,0.23
